id,title,year,rating,votes,description,genres
209978,Zabójstwo Jesse'ego Jamesa przez tchórzliwego Roberta Forda,2007,7.19815,49584,"Film ukazuje prywatne życie i publiczne wyzyski wyjętego spod prawa Amerykanina, charyzmatycznego i nieprzewidywalnego Jessego Jamesa ([person=205]Brad Pitt[/person]). Planuje on swoją kolejną wielką napaść i rozpoczyna wojnę ze swymi wrogami, którzy polując na niego pragną zdobyć nagrodę pieniężną i chwałę. Jednak największe zagrożenie dla jego życia może go spotkać ze strony tych, którym ufa najbardziej. ","['Dramat', 'Biograficzny', 'Western']"
462441,Zmierzch,2008,5.58326,337581,"Isabella Swan to szukająca swego miejsca w świecie, zagubiona nastolatka, cicha marzycielka. Kiedy poznaje przystojnego, błyskotliwego i intrygującego Edwarda Cullena, nie zdaje sobie sprawy, że znajomość ta wstrząśnie jej życiem i zmieni je na zawsze. Zrealizowana z rozmachem historia o zakazanym, burzliwym i niebezpiecznym romansie młodego wampira i śmiertelniczki. W obsadzie wschodzące gwiazdy Hollywood: [person=52530]Kristen Stewart[/person] (""[film=31745]Azyl[/film]"") i [person=164450]Robert Pattinson[/person] (""[film=95746]Harry Potter i Czara Ognia[/film]"")!","['Horror', 'Romans']"
496917,"Saga ""Zmierzch"": Przed świtem. Część 1",2011,5.65517,147111,"Po pięknym ślubie i hucznym weselu Bella ([person=52530]Kristen Stewart[/person]) i Edward ([person=164450]Robert Pattinson[/person]) wyjeżdżają na miesiąc miodowy do Brazylii. Na cudownej rajskiej wyspie młodzi mogą wreszcie w pełni cieszyć się sobą i oddawać namiętności. Wkrótce Bella odkrywa, że jest w ciąży, która staje się początkiem pełnych dramatyzmu wydarzeń. Narodziny dziecka wzbudzą zainteresowanie Volturi – przywódców świata wampirów, a także zmuszą Jacoba ([person=284307]Taylor Lautner[/person]) do wyboru między przyjaźnią a miłością. Ostateczną decyzję podejmie także Edward. Podaruje Belli nieśmiertelność, ale czy zdąży na czas i czy uda mu się ocalić to, co kocha najbardziej?","['Horror', 'Romans']"
564161,Oszukać przeznaczenie 5,2011,5.69123,62390,"Nieważne dokąd uciekniesz, nieważnie gdzie się schowasz... nie oszukasz śmierci. W Oszukać przeznaczenie 5 Śmierć jest jak zawsze wszechobecna. Jej moce
zostają wyzwolone, gdy przeczucie jednego człowieka ratuje grupę robotników od śmierci pod gruzami mostu wiszącego. Przeznaczeniem tych ludzi było nie przetrwać. Teraz w przerażającym wyścigu z czasem, przeklęta grupa gorączkowo próbuje odkryć sposób ucieczki przed złowrogim planem Śmierci.",['Horror']
627599,Igrzyska śmierci: W pierścieniu ognia,2013,7.31368,294796,"Kontynuacja wydarzeń z pierwszej części fenomenalnych [b]""[film=504776]Igrzysk śmierci[/film]""[/b], które zawładnęły wyobraźnią publiczności na całym świecie. Do zjawiskowej obsady (młode gwiazdy [person=612192]Jennifer Lawrence[/person], [person=110163]Josh Hutcherson[/person] i [person=886260]Liam Hemsworth[/person]) dołącza zdobywca  Oscara [person=2649]Philip Seymour Hoffman[/person].

Po zwycięstwie w 74. Głodowych Igrzyskach, Katniss Everdeen ([person=612192]Lawrence[/person]) oraz Peeta Mellark ([person=110163]Hutcherson[/person]) udają się na obowiązkowe Tournee Zwycięzców. Choć zuchwale złamali reguły rozgrywki, w glorii zwycięstwa odwiedzają kolejne dystrykty. Dowiadują się o fali zamieszek, do których przyczynił się ich niebywały wyczyn. W tym samym czasie prezydent Snow ([person=283]Donald Sutherland[/person]) przystępuje do organizacji jubileuszowych, 75. Igrzysk, w których dawni zwycięzcy będą musieli stanąć przeciw sobie. Te wydarzenia mogą zmienić państwo Panem na zawsze.

[b]""[film=627599]W pierścieniu ognia[/film]""[/b] to druga część bestsellerowej trylogii autorstwa [person=318319]Suzanne Collins[/person], która stała się jednym z największych wydawniczych fenomenów ostatnich lat.
","['Sci-Fi', 'Akcja']"
629224,Igrzyska śmierci: Kosogłos. Część 2,2015,6.64335,165615,"Katniss Everdeen i przywódcy Dystryktu 13 rozpoczynają wielką ofensywą przeciwko Kapitolowi. Walka toczy się już nie tylko o przetrwanie, ale o przyszłość całego narodu. Katniss wspierana przez Gale'a ([person=886260]Liam Hemsworth[/person]), Finnicka ([person=1274615]Sam Claflin[/person]) oraz Peetę ([person=110163]Josh Hutcherson[/person]) planuje zamach na prezydenta Snowa ([person=283]Donald Sutherland[/person]). Bezwzględni wrogowie i moralne wybory, przed którymi stanie Katniss, będą dla niej większym wyzwaniem niż cokolwiek, co wcześniej przeżyła na arenach Głodowych Igrzysk.","['Akcja', 'Sci-Fi']"
792243,Mój piękny syn,2018,7.33093,55015,"[b]""[film=792243]Mój piękny syn[/film]"" [/b]opowiada historię rodziny, która musi zmierzyć się z uzależnieniem dorastającego chłopaka. To opowieść o nastolatku, który poszukuje swojej drogi, o marzeniach, które prowadzą go na skraj przepaści, a także o miłości rodziców, którzy nie potrafią wypuścić swego dziecka z objęć. To pierwszy tak szczery, prawdziwy i poruszający film o rodzinie, bezwarunkowej miłości, dumie, rozczarowaniach i nadziei.
","['Biograficzny', 'Dramat']"
818017,Sala samobójców. Hejter,2020,6.89168,106514,"Tomek ([person=2266239]Maciej Musiałowski[/person]), student prawa Uniwersytetu Warszawskiego, zostaje przyłapany na plagiacie i wydalony z uczelni. Postanawia jednak ukrywać ten fakt przed światem i nadal pobiera pomoc finansową od państwa Krasuckich ([person=401]Danuta Stenka[/person], [person=93140]Jacek Koman[/person]) – rodziców Gabi ([person=2347658]Vanessa Aleksander[/person]), przyjaciółki z czasów dzieciństwa. Kiedy oszustwo wychodzi na jaw, skompromitowany chłopak traci zaufanie i życzliwość swoich dobroczyńców. Przepełniony gniewem i żalem, oddzielony od Gabi, w której skrycie podkochuje się od lat, Tomek planuje zemstę na Krasuckich. Szansa pojawia się, kiedy otrzymuje pracę w agencji reklamowej, a wraz z nią dostęp do najnowszych technologii i tajemnic stołecznej elity. Pod pozorem obowiązków zawodowych Tomek zaczyna inwigilować Krasuckich, aktywnie włączonych w kampanię polityczną kandydata na prezydenta stolicy – Pawła Rudnickiego ([person=360]Maciej Stuhr[/person]). Wkrótce plan internetowego hejtera zaczyna nabierać coraz realniejszych kształtów, a droga do jego realizacji wiedzie przez wirtualny świat popularnej gry komputerowej.",['Thriller']
827264,Zabawa w pochowanego,2019,6.51506,53071,"Gdy świeżo poślubiona panna młoda ([person=1313280]Samara Weaving[/person]) wchodzi do bogatej, ekscentrycznej rodziny ([person=98422]Adam Brody[/person], [person=8065]Henry Czerny,[/person] [person=69]Andie MacDowell[/person]) swego męża ([person=549004]Mark O'Brien[/person]), zmuszona zostaje do udziału w uświęconej wieloletnią tradycją zabawie, a ta zmienia się w zabójczą grę, w której każdy uczestnik walczy o przetrwanie. 
",['Czarna komedia']
839870,Platforma,2019,6.46761,69846,"Goreng ([person=232428]Ivan Massagué[/person]) zgłasza się na ochotnika do dziwnego eksperymentu społecznego, w którym uczestniczą również więźniowie. Uczestnicy i skazańcy zostają osadzeni parami na piętrach z wielką pustą przestrzenią na środku, w której raz na dzień porusza się platforma. Na niej znajduje się różnego rodzaju jedzenie. Platforma na każdym piętrze zatrzymuje się na kilka minut. Ilość jedzenia jest jednak ograniczona i jeśli ci z góry nie zachowają umiaru, osadzeni z dołu dostaną resztki. Albo nic.
","['Thriller', 'Sci-Fi']"
840078,Nikt,2021,7.11014,61030,"Czasami ktoś na kogo nie zwracasz uwagi jest najbardziej niebezpieczny ze wszystkich. ""NIKT"" to historia niedocenianego ojca i męża Hutcha Mansella granego przez [person=5867]Boba Odenkirka[/person] znanego z roli Saula Goodmana w serialu ""[serial=430668]Breaking Bad[/serial]"" i ""[serial=697645]Zadzwoń do Saula[/serial]"". Pewnego dnia w domu głównego bohatera dochodzi do włamania. Hutch nie podejmuje żadnej obrony przed przestępcami. Nastoletni syn, Blake oraz żona Becca ([person=2527]Connie Nielsen[/person]) są rozczarowani jego brakiem reakcji. Następstwem tego zdarzenia jest wyzwolenie u Hutcha uśpionych, mrocznych instynktów prowadzących na ścieżkę zła. Zmierzy się z poważnymi zagrożeniami dla niego i jego rodziny. Będzie musiał stawić czoła niebezpiecznemu przeciwnikowi ([person=171915]Aleksey Serebryakov[/person]). Hutch już nigdy nie pozostanie niezauważony.","['Thriller', 'Akcja']"
877141,Rozdzieleni,2024,5.26047,2722,"Astronauta ([person=2253653]Anthony Ramos[/person]) po awaryjnym lądowaniu na obcej planecie stara się znaleźć sposób na przetrwanie w nieznanym i nieprzyjaznym środowisku. Udaje mu się nawiązać kontakt z tajemniczą kobietą ([person=1552137]Naomi Scott[/person]), która uwięziona w kapsule prosi o ratunek. Dysponując ograniczonymi zasobami, resztką tlenu, wyrusza z misją, która ma szanse uratować jedyne ludzkie istnienie, na którym mu zależy.
","['Sci-Fi', 'Dramat', 'Komedia']"
10006727,Oszust z Tindera,2022,6.35519,40401,"Lewo, prawo, lewo... Znaleźć miłość w Internecie nie jest łatwo, więc kiedy Cecilie umawia się z przystojnym i bajecznie bogatym playboyem, aż trudno jej uwierzyć, że właśnie spotkała mężczyznę swoich marzeń. Nie słucha ona jednak głosu rozsądku i znacznie za późno zdaje sobie sprawę, że ten robiący międzynarodowe interesy biznesmen jest tak naprawdę kimś zupełnie innym. Wtedy bajka zmienia się w napędzany żądzą zemsty thriller. Cecilie znajduje inne kobiety, które spotkał podobny los, i wspólnie z nimi postanawia rozprawić się z ""Oszustem z Tindera"". Ten film producentów dokumentów ""[film=644303]W cudzej skórze[/film]"" i ""[serial=843952]Odwal się od kotów[/serial]"" to wciągająca opowieść o próbach ujawnienia tożsamości i osądzenia uwodziciela.","['Dokumentalny', 'True crime']"
10006835,X,2022,5.86707,28767,"Grupa początkujących filmowców udaje się do domu na odludziu w Teksasie, by nakręcić tam swój sekretny film. Starsi, ekscentryczni gospodarze, którzy wynajmują im posiadłość, szybko zaczynają się interesować swoimi gośćmi i wkrótce ich podejrzana ciekawość przybiera drastyczny obrót.",['Horror']
10027153,Mój syn Ezra,2023,6.65124,2549,"Życie aspirującego komika Maxa Bernala to chaos i improwizacja. Mieszka z ojcem, wciąż próbuje przebić się w świecie komedii, ma za sobą nieudane małżeństwo i autystycznego syna o imieniu Ezra, którego kocha nad życie. Na pewno Max nie jest encyklopedycznym wzorcem statecznego ojca, ale serca nie można mu odmówić. Gdy dowiaduje się, że jego była żona za namową lekarza chce umieścić Ezrę w szkole specjalnej, Max bez jej wiedzy zabiera syna w podróż przez Stany. Nie chce pozwolić, by szkolne mury oddzieliły chłopca od zwykłego życia i na zawsze zamknęły go w jego własnym świecie. Wierzy, że „inność” Ezry nie jest wyrokiem skazującym go na funkcjonowanie na marginesie tzw. normalnego świata. Eskapada pełna szalonych perypetii i niezwykłych spotkań będzie dla ojca i syna okazją do odkrycia na nowo łączącej ich więzi i przeżycia przygód, które udowodnią, że „normalność” jest przereklamowana.","['Dramat', 'Komedia']"
10031941,Gad,2023,6.7051,32523,"Zatwardziały detektyw Tom Nichols ([person=5081]Benicio Del Toro[/person]) bada sprawę zabójstwa pośredniczki w handlu nieruchomościami ([person=1888922]Matilda Anna Ingrid Lutz[/person]). Śledczemu nie brakuje podejrzanych do przesłuchania. Ciało kobiety zostaje znalezione przez jej chłopaka Willa ([person=142904]Justin Timberlake[/person]), z którym pokłóciła się ostatniej nocy. Na celowniku detektywa znajduje się także zamieszany w handel narkotykami, były mąż ofiary Sam Gifford ([person=1110419]Karl Glusman[/person]) oraz Eli Phillips ([person=40183]Michael Pitt[/person]), ekscentryk żywiący od dawna urazę do Willa.","['Kryminał', 'Thriller']"
10046858,Kąpiel diabła,2024,6.86136,2034,"Agnes ([person=1656249]Anja Plaschg[/person], znana z Soap&Skin, odpowiedzialna także za muzykę do filmu) bierze ślub. Nic nie układa się jednak po jej myśli – mąż nie jest nią zbyt zainteresowany, teściowa krytykuje ją na każdym kroku, a kredyt, który para wzięła na zakup domu, wydaje się przewyższać możliwości finansowe nowożeńców. Agnes szybko popada w depresję. Ponieważ jednak znajdujemy się na austriackiej wsi sprzed blisko trzech stuleci, wszyscy myślą, że opętał ją diabeł.","['Horror', 'Dramat historyczny']"
10048330,"Czekam, aż stanie się coś pięknego",2024,7.25797,6152,"Jest rok 1946. Amerigo ma siedem lat i nigdy nie wyjechał z Neapolu wraz ze swoją matką, Antoniettą. Lecz jego świat brudnych ulic i biedy wkrótce się zmienia. Wsiada na pokład jednego z ""pociągów szczęścia"", aby spędzić zimę na północy z młodą kobietą imieniem Derna, która się nim opiekuje. U jej boku Amerigo uświadamia sobie coś, co skłania go do podjęcia trudnej decyzji na całe życie. Lecz będzie musiało minąć kilka lat, nim zrozumie prawdę - że ci, którzy nas kochają, nie zatrzymują nas, lecz pozwalają nam odejść.",['Dramat']
10080200,13 dni do wakacji,2025,0.0,0,"Piątkowy wieczór w Polsce jeszcze nigdy nie był tak krwawy. Gdy ktoś na imprezę zamiast chipsów przynosi maskę i kuszę, beztroska noc zmienia się w walkę o przetrwanie. Technologia zawodzi - morderca przejmuje kontrolę nad systemem bezpieczeństwa. Drzwi się zamykają, okna blokują, a dom zmienia się w więzienie.

Jak przetrwasz, gdy nie wiadomo, kto poluje?",['Horror']
62,Gra,1997,7.8347,233561,"Nicholas Van Orton ([person=165]Michael Douglas[/person]) kończy 48 lat. Rocznica jak rocznica, Van Orton nie przejmowałby się nią, gdyby nie pewna zbieżność: jego ojciec popełnił samobójstwo, gdy miał właśnie 48 lat. I jeszcze ten prezent od młodszego brata ([person=202]Sean Penn[/person]): zaproszenie do Gry, która odmieni monotonne i nudne życie oderwanego od rzeczywistości bogacza. Nie bez ociągania Nicholas przyjmuje prezent. Od tej pory świat wokół niego zmienia się, życie nabiera tempa, wkrada się w nie strach i prawdziwe, wręcz namacalne poczucie zagrożenia. Na uczestnika Gry czyhają setki nic z pozoru nie znaczących prowokacji, a najdrobniejsze nawet ustępstwo powoduje, że każda sekunda zamienia się w walkę o przetrwanie. Ta Gra nie ma reguł, a być może nie ma i końca...",['Thriller']
683,Notting Hill,1999,7.08528,184649,"William Thacker mieszka w zachodnim Londynie, w dzielnicy dla indywidualistów - Notting Hill. Jest rozwiedziony, sam myśli o sobie jako o dziwnym człowieku żyjącym na ""pół gwizdka"". Dzieli swoje mieszkanie z dziwacznym, nieogolonym Walijczykiem, Spikeem. Utrzymanie zapewnia mu kiepsko prosperująca księgarnia, której jest właścicielem. Pewnego dnia, przychodzi rano do swojej księgarni, wita się ze swym entuzjastycznym asystentem i gdy ten wychodzi, aby napić się cappucino, drzwi otwierają się cicho, William podnosi wzrok i jest zdumiony widząc, że jego klientką jest Anna Scott, największa współczesna gwiazda filmowa...",['Komedia rom.']
995,Terminator,1984,7.36897,255707,"Rok 2029. Spustoszonym nuklearną wojną światem rządzą roboty, rodzaj ludzki zszedł do podziemia, a Los Angeles to jedno wielkie gruzowisko. Jednak ludzie przygotowują się do buntu przeciw wszechwładnym maszynom-tyranom. Ich wysłannik ([person=11]Michael Biehn[/person]) wraca do Los Angeles roku 1984. Musi za wszelką cenę uniemożliwić niezniszczalnemu cyborgowi z XXI wieku, terminatorowi ([person=210]Arnold Schwarzenegger[/person]), zamordowanie Sary Connor ([person=5157]Linda Hamilton[/person]), przyszłej matki lidera rewolucji. Uzbrojony po zęby i pozbawiony jakichkolwiek uczuć terminator urządza krwawe polowanie na dziewczynę. ","['Akcja', 'Sci-Fi']"
1027,Chinatown,1974,7.85222,73235,"Pechowy prywatny detektyw, tajemnicza piękność, bezwzględny mafioso oraz skomplikowana intryga utkana ze zdrady, morderstw, korupcji, skandali i śmiertelnie niebezpiecznych układów. Wszystko to w mrocznej i stylowej opowieści o latach 30., uznawanej za pozycję wyjątkową i ponadczasową, a także za hołd [person=83]Romana Polańskiego[/person] dla niezwykłego gatunku, jakim jest klasyczny czarny kryminał. Intrygujący scenariusz (Oscar dla [person=12265]Roberta Towne[/person]), mistrzowska reżyseria i niezapomniane kreacje.
","['Kryminał', 'Film-Noir']"
4319,Chłopaki z sąsiedztwa,1991,7.46666,27549,"Akcja skupia się na losach trójki młodych przyjaciół z South Central. Inteligentny i wrażliwy Tre ([person=320]Cuba Gooding Jr.[/person]) wychowywany jest przez kochającego, lecz surowego ojca Furiousa Stylesa ([person=36]Laurence Fishburne[/person]). To twardy facet, który spekuluje tanimi nieruchomościami w getcie. Zna z własnego doświadczenia brutalną rzeczywistość ulicy. Najbliżsi przyjaciele Tre to przyrodni bracia, Ricky ([person=3064]Morris Chestnut[/person]) i Doughboy ([person=5077]Ice Cube[/person]). Każdy z nich chciałby wyrwać się z piekła South Central, ale nad ich przyszłością ciąży ponure przeznaczenie chłopców z getta.  

","['Dramat', 'Gangsterski']"
8171,Noc na Ziemi,1991,7.90341,45108,"5 epizodów rozgrywających się równocześnie w różnych strefach czasowych, na różnych kontynentach i w różnych krajach. Każdy z nich wypełnia nocna jazda taksówką. W czasie jej trwania między taksówkarzem a pasażerem rodzi się swoista więź. 

","['Dramat', 'Komedia']"
8756,Pokój z widokiem na morze,1977,7.38815,2937,"Bohaterami są dwaj lekarze psychiatrzy. Biorą oni udział w policyjnej akcji ratowania człowieka, który chce wyskoczyć z najwyższego piętra wieżowca. Doktor Krzysztof Kucharski jest młodym psychiatrą, który jest pragmatykiem, nastawionym na zawodowy sukces i żeby go osiągnąć, zdolny jest do manipulacji i kłamstwa. Uważa, że niedoszłego samobójcę należy ściągnąć na ziemię siłą, przy użyciu środków otępiających. Innego zdania jest profesor Leszczyński. Chce nakłonić mężczyznę do samodzielnej decyzji, aby mógł świadomie zrezygnować ze skoku.","['Psychologiczny', 'Dramat']"
8801,Opętanie,1981,7.41966,15715,"Berlin Zachodni w okresie zimnej wojny. Mark i Anna przechodzą małżeński kryzys spowodowany długotrwałą nieobecnością mężczyzny i romansem kobiety. Kobieta zaniedbuje ich wspólne dziecko i popada w coraz bardziej skrajne stany emocjonalne, które utrudniają porozumienie. Mark próbuje dowiedzieć się, co jest przyczyną dziwnego zachowania swojej żony i ratować ich związek. Sytuacja komplikuje się, kiedy poznaje Helen - do złudzenia przypominającą jego żonę. ","['Horror', 'Dramat', 'Psychologiczny']"
31609,Słodkie zmartwienia,1995,6.37852,30683,"15 letnia Cher Horowitz ([person=5068]Alicia Silverstone[/person]) mieszka w Beverly Hills wraz z ojcem. Gdy okazuje się, że oceny na świadectwie nie będą takie, jakby tego pragnęła wykorzystuje swoje usposobienie i urok osobisty, aby to poprawić. Jedynie pan Hall odmawia, więc Cher wpada na pomysł aby połączyć samotnego Halla z jedną z nauczycielek. Plan się udaje.
Następny plan to przeobrażenie Tai ([person=7128]Brittany Murphy[/person]), nowej uczennicy, w kobietę. Podczas jego realizacji okazuje się jednak, że Tai podkochuje się w Joshu ([person=4718]Paul Rudd[/person]), przyrodnim bracie Cher, który także nie jest jej obojętny ...
",['Komedia rom.']
35185,Idź i patrz,1985,8.1773,20767,"Białoruś, 1943 rok, szesnastoletni Flora pomimo sprzeciwu matki, decyduje się wstąpić do partyzantki, a jego przepustką do lasu jest wygrzebany na polu bitwy karabin. Aby nie wzbudzać podejrzeń wroga, partyzanci w niemieckim przebraniu udają porwanie młodzieńca. Pierwsze dni w lesie są ciężkie dla łagodnego Flory, który czuje się tutaj zagubiony, dlatego też nie zostaje zabrany na pierwszą akcję. Zostawszy w obozie partyzanckim poznaje Głaszę, dziewczynę, której charakter trudno rozgryźć. Podczas niemieckiego ataku na opuszczony obóz partyzancki, Flora zostaje ogłuszony od bliskich wybuchów, ale udaje mu się wraz z Głaszą uciec prześladowcom. Tak rozpoczyna się pełna bólu i strachu ucieczka przed morderczymi Niemcami, którzy nie cofną się nawet przed rzezią niewinnych dzieci.","['Wojenny', 'Dramat']"
87741,Zniknięcie,1988,7.1565,8326,"Para młodych kochanków - Rex i Saskia wybrali się za miasto, by cieszyć się sobą i latem, by spędzić razem kilka dni. Gdy zatrzymali się na krótki odpoczynek na parkingu przydrożnego baru, nieopodal przystanku autobusowego, Saskia niezauważenie i w tajemniczych okolicznościach  zniknęła. Rex winiąc siebie za dopuszczenie do tak niezwykłego zniknięcia, pełen bólu, gniewu i poczucia winy trzy następne lata spędził na poszukiwaniach - bez rezultatu.
Nagle otrzymuje pocztówkę od porywacza. Okazuje się nim niepozorny, mający spokojną i szczęśliwą rodzinę Raymond, w którego chorym umyśle alter ego wywołało chęć udręczenia i porwania kobiety.
","['Dramat', 'Thriller']"
539270,Jak zostać królem,2010,7.76451,328913,"Fascynująca opowieść o człowieku, który uratował królestwo i  w przełomowym momencie historii mężnie poprowadził Anglików w walce przeciwko najeźdźcy. Po szokującej abdykacji Edwarda VIII książę Albert musi, mimo wielkich oporów, zasiąść na tronie Anglii jako Jerzy VI. Ogromną przeszkodą w wypełnianiu monarszych obowiązków jest dla niego... problem z wysławianiem się. Jedyną osobą, która może pomóc Jerzemu w odnalezieniu własnego głosu i stawieniu czoła groźbie inwazji hitlerowskiej, okazuje się australijski specjalista o wielce nieortodoksyjnych metodach pracy nad wymową. Wkrótce rodzi się przyjaźń, która odmieni życie dwóch niezwykłych ludzi i zadecyduje o losach największej z wojen.","['Biograficzny', 'Dramat historyczny']"
631143,Sinister,2012,6.82026,126793,"Najnowszy horror producenta serii Paranormal Activity oraz scenarzysty i reżysera ""[film=7117]Egzorcyzmów Emily Rose[/film]"".

Dom na przedmieściach. Ellison ([person=183]Ethan Hawke[/person]), autor powieści sensacyjnych, wprowadza się tu z rodziną. Na strychu znajduje taśmy, kroniki filmowe poprzednich mieszkańców. Zapis ich życia i śmierci. Morderstwa powtarzają się tu od lat. Wszystkie zbrodnie coś łączy. Ellison chce rozwiązać zagadkę. Ciekawość jest silniejsza niż strach, aż do momentu kiedy zło zapisane na taśmach, staje się rzeczywistością i zagraża już nie tylko jemu, ale także jego rodzinie.",['Horror']
634647,Rocketman,2019,7.17461,67676,"Nieprawdopodobna historia jednej z największych gwiazd muzyki w historii popu i rocka. Poznamy [person=7893]Eltona Johna[/person] na chwilę przed przełomem w jego karierze. ""Rocketman"" to niezwykła podróż przez życie – od nieśmiałego geniusza pianina Reginalda Dwighta po absolutną międzynarodową megagwiazdę popu, znaną jako [person=7893]Elton John[/person].
Inspirująca, poruszająca opowieść, osadzona w muzyce [person=7893]Eltona Johna[/person], w którego postać wciela się [person=2014371]Taron Egerton[/person]. Na naszych oczach chłopak z małego miasteczka stanie się jedną z ikon popkultury i największych osobowości XX wieku.","['Biograficzny', 'Dramat']"
663785,Miłość i turbulencje,2013,6.22933,8442,"Burzliwy i namiętny związek Antoine’a  i Julie skończył się 3 lata temu. On jest młodym i zdolnym prawnikiem, ze skłonnością do rozrywkowego trybu życia i dużą wrażliwością na kobiece wdzięki. Ona miała dosyć jego skoków w bok, niesłowności oraz zbyt wyluzowanych kolegów. Teraz Julie leci do Paryża, aby za kilka dni wziąć ślub z przystojnym, odpowiedzialnym biznesmenem. Antoine też leci do Paryża – jest umówiony na rozmowę w sprawie pracy. I – jako że los bywa bardzo przewrotny – byli kochankowie nie tylko lecą tym samym samolotem, ale też siedzą koło siebie… Przez 7 godzin, w obecności kibicujących współpasażerów, rozgrywa się opera mydlana – wzajemne żale i pretensje mieszają się z cudownymi wspomnieniami dwojga eks-zakochanych. Ale czy na pewno tylko „eks”…?",['Komedia rom.']
713093,Kto tam?,2015,4.59727,30571,"Oddany mąż i ojciec Evan Weber zostaje na weekend sam w domu. W deszczowy wieczór do drzwi pukają dwie bardzo atrakcyjne młode dziewczyny, prosząc o pomoc. Evan udziela im schronienia, pozwala skorzystać z prysznica i telefonu. Kobiety zaczynają okazywać mu wdzięczność w bardzo śmiały sposób. Początkowy opór Evana szybko słabnie i cała trójka oddaje się dzikiej namiętności. Następnego dnia Bel i Genesis pojawiają się ponownie w domu słomianego wdowca. Tym razem są uzbrojone w kij bejsbolowy, nóż i kilka innych urządzeń służących zadawaniu bólu. Prezentują też zupełnie inny nastrój – nie są już uwodzicielkami, ale okrutnymi łowczyniami. Rozpoczyna się przerażająca zabawa w kotka i myszkę, w której myszka o imieniu Evan ma do stracenia… życie.",
723738,Underworld: Wojny krwi,2016,5.93825,33392,Kolejna część przebojowej serii o rywalizujących na śmierć i życie wampirach i Lykanach. Dwa zwaśnione światy przenikają się w brutalnej walce o supremację i przeżycie. W postać pięknej i przebiegłej Selene ponownie wcieli się [person=4044]Kate Beckinsale[/person].,"['Akcja', 'Horror']"
736421,Barry Seal: Król przemytu,2017,7.04326,84400,"Film opowiada prawdziwą historię. W tym sensacyjnym dramacie [person=24]Tom Cruise [/person]wciela się w postać Barry’ego Seala, człowieka, który swoją biografią mógłby obdzielić kilka osób. W wieku piętnastu lat był pilotem, jednym z najzdolniejszych, najlepszych pilotów Ameryki, miał na koncie również udział w wojnie w Wietnamie. Pracował na usługach kolumbijskiego kartelu narkotykowego Medellín oraz dla… CIA. Za głowę Seala słynny baron narkotykowy Pablo Escobar wyznaczył nagrodę w wysokości pół miliona dolarów. Za przywiezienie go do Kolumbii żywego – milion dolarów. Tłem historii jest wielka polityka, w której przewijają się najważniejsze nazwiska Ameryki.","['Biograficzny', 'Dramat', 'Polityczny']"
760272,Mother!,2017,6.24746,73520,"Ona ([person=612192]Jennifer Lawrence[/person]) i on ([person=2929]Javier Bardem[/person]) wiodą z pozoru idylliczne życie w odosobnionym raju. Ich związek zostaje jednak poddany testowi, kiedy mężczyzna ([person=45]Ed Harris[/person]) i kobieta ([person=204]Michelle Pfeiffer[/person]), niezaproszeni, pojawią się w ich domu.

Odpowiedź na pukanie do drzwi przerwie spokojną egzystencję obojga. Ale do drzwi zapuka więcej gości. Matka będzie zmuszona zweryfikować wszystko, co wie o miłości, oddaniu i poświęceniu.","['Horror', 'Psychologiczny']"
763812,Wind River. Na przeklętej ziemi,2017,7.37219,61374,"Pracujący na terenie indiańskiego rezerwatu Wind River lokalny tropiciel Cory Lambert ([person=68714]Jeremy Renner[/person]) znajduje w pokrytych śniegiem leśnych ostępach zwłoki nastoletniej dziewczyny. Przed śmiercią ofiara została brutalnie zgwałcona. Na miejsce zbrodni przybywa młoda agentka FBI Jane Banner ([person=85482]Elizabeth Olsen[/person]). Jest niedoświadczona, nie zna ludzi, a miejscowi nie ufają obcym, tym bardziej białym. Czy korzystając z pomocy Lamberta uda się jej skłonić do mówienia zamkniętą indiańską społeczność i odnaleźć sprawców, zanim sypiący śnieg zatrze wszystkie ślady?","['Kryminał', 'Thriller']"
783759,Fanatyk,2017,6.85651,49921,"Andrzej to fanatyk wędkarstwa. Nie dość że pół mieszkania zawalone haczykami na ryby, to jeszcze ponton nadmuchał i postawił w dużym pokoju. Z takim starym, rodzina nie ma lekko.","['Dramat', 'Komedia', 'Krótkometrażowy']"
832426,Trauma,2019,6.52726,42842,"Ray Monroe ([person=53674]Sam Worthington[/person]), dobroduszny, ale zmęczony życiem mężczyzna wraca z żoną Joanne ([person=66062]Lily Rabe[/person]) i córką Peri ([person=2658553]Lucy Capri[/person]) z weekendu u teściów, który nie do końca poszedł po jego myśli. Podczas postoju na parkingu dochodzi do wypadku, w którym Peri zostaje ranna. Wówczas rodzina udaje się na pobliski oddział ratunkowy, gdzie Peri i Joanne zostają odesłane przez personel na dalsze badania. Po upływie kilku godzin Ray odkrywa, że jego żona i córka zaginęły, a razem z nimi zniknęła dokumentacja medyczna. Czy zdesperowanemu mężczyźnie uda się odnaleźć rodzinę i odkryć prawdę o jej losie?",['Thriller']
